id,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_15_bin,ps_calc_16_bin,target
914,7,1,13,1,1,-1,1,0,1,0,1,0.9,0.3,3.155,8,4,1,0.2831,3.0938,1.0,0.5,0.9,0.5,1,0,0
915,4,8,4,4,1,2,0,0,1,0,1,0.3,1.4,0.562,1,5,0,1.1356,1.0739,1.4142,0.6,0.6,0.7,0,0,0
916,3,7,12,2,1,5,0,0,1,1,0,0.4,1.2,0.454,10,9,0,0.4657,0.8842,2.4495,0.5,0.3,0.8,0,0,0
917,4,3,7,2,1,5,1,0,1,1,0,0.2,1.8,0.685,4,6,-1,1.2244,2.5547,1.7321,0.1,0.2,0.2,1,0,0
918,6,0,9,4,1,0,0,1,0,0,0,0.1,0.2,1.221,-1,1,1,0.7543,1.6274,2.8284,0.6,0.3,0.6,0,1,0
919,2,8,9,-1,1,4,1,0,1,0,0,0.7,1.6,3.0,11,4,1,0.617,3.0102,3.3166,0.8,0.4,0.7,0,1,0
920,5,9,7,1,1,6,0,0,1,1,0,0.3,1.5,2.375,7,1,0,1.1925,1.569,3.1623,0.5,0.2,0.2,1,1,0
921,6,8,0,1,0,3,1,1,0,1,0,0.4,1.6,0.25,6,7,1,1.154,1.7831,3.0,0.7,0.6,0.9,1,1,0
922,4,5,12,4,1,6,1,0,1,1,1,0.7,1.4,3.283,10,4,1,0.3808,2.6508,3.0,0.2,0.3,0.3,1,0,0
923,3,7,6,4,0,2,1,0,1,1,0,0.1,0.5,0.182,1,3,0,1.2791,2.744,3.6056,0.7,0.3,0.6,1,1,0
924,1,4,9,2,0,1,0,0,1,1,1,0.6,0.8,0.828,10,2,0,0.2642,1.5156,1.7321,0.4,0.6,0.4,1,0,0
925,1,4,7,4,0,3,0,0,0,1,1,0.3,0.2,3.552,4,8,1,0.49,2.3188,2.0,0.5,0.5,0.1,1,0,0
926,7,3,9,1,0,0,0,1,1,0,0,0.8,0.0,1.399,10,8,0,0.7786,2.339,2.2361,0.2,0.4,0.3,1,0,0
927,4,2,4,4,1,0,1,1,1,0,0,0.4,1.7,1.362,0,2,1,0.2995,1.4165,2.2361,0.7,0.2,0.5,1,1,1
928,2,11,11,1,0,4,0,1,0,0,0,0.9,1.5,0.756,8,3,0,0.8054,0.6719,1.0,0.4,0.6,0.6,1,1,0
929,3,7,3,3,0,0,0,1,0,0,1,0.3,0.1,0.715,4,9,0,0.813,1.8572,3.1623,0.3,0.5,0.8,1,1,0
930,4,2,9,4,0,0,0,1,1,0,0,0.0,0.8,0.122,4,8,1,0.2719,1.3813,2.2361,0.1,0.8,0.0,1,1,0
931,4,10,8,3,0,3,1,1,1,1,1,0.5,0.5,3.393,11,0,0,0.2899,1.0947,0.0,0.9,0.4,0.7,1,0,1
932,5,1,7,4,1,1,1,1,0,0,0,0.1,0.5,2.923,2,7,0,1.1045,1.0472,3.3166,0.1,0.2,0.3,0,0,0
933,2,7,0,2,1,1,1,1,1,1,1,0.1,1.6,1.504,1,7,0,0.7961,1.4809,1.0,0.3,0.0,0.3,1,0,0
934,5,1,5,2,0,3,1,1,1,1,1,0.4,1.8,3.021,0,7,0,1.1153,1.4311,1.7321,0.2,0.7,0.8,1,1,0
935,3,4,0,2,1,2,1,1,0,0,1,0.3,0.8,1.132,8,5,1,1.2657,1.6536,1.0,0.6,0.1,0.4,1,0,0
936,7,7,7,1,1,4,1,0,0,0,1,0.5,1.5,1.368,1,5,1,0.6295,3.0632,2.6458,0.2,0.2,0.4,1,1,0
937,1,11,9,2,0,2,1,1,1,0,1,0.6,0.3,3.536,11,6,1,0.4217,2.4751,3.6056,0.6,0.8,0.0,0,1,1
938,1,11,7,1,0,1,1,0,0,0,0,0.8,1.4,0.898,1,9,1,0.3148,2.5005,2.0,0.6,0.6,0.3,1,1,0
939,3,10,10,4,1,4,0,0,0,1,0,0.3,0.1,3.417,7,4,1,0.6809,2.7353,1.7321,0.5,0.5,0.2,0,0,0
940,4,2,5,1,1,6,1,1,1,0,1,0.5,0.6,0.986,6,8,0,0.3908,2.3517,2.4495,0.1,0.6,0.3,1,1,0
941,5,1,4,1,0,5,1,1,1,1,0,0.7,1.0,3.648,4,0,-1,0.2754,1.2087,1.7321,0.1,0.5,0.1,1,0,0
942,3,10,6,3,0,1,1,1,1,0,1,0.5,0.1,0.912,0,2,1,0.2995,2.1673,2.8284,0.5,0.1,0.7,1,1,0
943,7,11,3,3,0,3,0,0,1,0,0,0.3,0.2,1.168,8,9,0,0.2719,2.9172,3.1623,0.4,0.4,0.8,0,1,0
944,3,3,11,1,1,1,1,1,1,0,0,0.1,0.6,2.21,2,0,0,1.0879,2.8975,0.0,0.3,0.5,0.2,1,1,0
945,1,0,11,3,1,0,1,0,0,1,0,0.2,0.9,0.802,3,0,0,1.1574,2.7712,1.7321,0.2,0.3,0.6,1,0,0
946,0,7,5,1,0,1,1,1,0,1,1,0.0,0.4,0.101,4,8,1,0.8749,2.2446,2.6458,0.2,0.2,0.8,1,0,0
947,7,0,11,4,1,5,0,1,1,0,0,0.6,0.6,1.205,-1,6,1,0.6379,1.489,2.0,0.3,0.6,0.6,0,0,0
948,1,0,0,1,1,6,1,0,0,0,0,0.5,0.3,1.726,7,0,1,0.7789,3.1955,3.0,0.5,0.1,0.2,0,1,0
949,7,11,2,3,0,4,1,1,0,1,0,0.3,0.2,0.05,11,1,0,0.6424,3.3714,1.7321,0.4,0.8,0.6,1,0,1
950,2,5,3,3,1,6,0,1,0,0,0,0.9,0.8,3.142,10,6,0,0.6387,3.439,2.0,0.5,0.2,0.7,1,0,1
951,0,1,5,2,0,2,1,0,1,1,0,0.5,0.4,1.116,6,1,0,0.2755,0.5674,2.4495,0.3,0.6,0.8,0,1,0
952,2,7,3,3,1,0,1,0,1,1,1,0.9,1.2,0.703,4,8,1,0.6976,2.5827,1.4142,0.8,0.8,0.8,0,1,0
953,4,4,7,2,1,6,1,0,1,1,0,0.3,0.4,2.506,11,0,1,0.4081,1.6111,1.0,0.0,0.8,0.5,1,0,0
954,3,6,11,3,1,5,1,0,0,1,1,0.6,0.3,3.511,4,0,0,0.6357,1.9349,3.6056,0.1,0.6,0.7,0,1,0
955,6,10,6,1,1,4,0,0,1,1,1,0.3,0.7,1.805,6,0,0,1.2412,0.6326,3.4641,0.4,0.1,0.3,1,0,0
956,4,2,6,3,1,0,0,1,0,1,0,0.8,0.2,1.704,6,2,0,0.9387,2.4659,2.4495,0.3,0.1,0.3,0,1,0
957,3,7,0,4,1,6,0,0,0,1,1,0.2,0.1,1.989,3,9,0,0.5103,3.31,3.4641,0.7,0.7,0.3,0,1,0
958,5,9,3,4,1,0,1,1,0,1,1,0.2,1.4,0.633,7,8,1,0.9997,0.6179,2.6458,0.4,0.3,0.8,1,0,0
959,7,5,11,2,-1,0,1,1,0,0,1,0.6,0.3,1.24,8,2,1,1.0142,1.7348,2.4495,0.3,0.2,0.3,1,1,0
960,3,11,11,2,0,0,0,0,0,0,1,0.3,1.1,1.82,4,7,0,1.1884,0.6592,1.7321,0.8,0.0,0.7,1,0,1
961,1,5,1,2,1,6,0,0,0,0,0,0.8,0.5,3.979,0,8,0,0.4894,3.1684,2.0,0.5,0.6,0.7,1,0,0
962,3,5,0,4,1,5,0,1,0,0,1,0.1,0.6,1.559,7,2,0,0.3127,2.7585,3.3166,0.9,0.8,0.7,1,1,0
963,6,10,11,4,1,0,0,1,1,0,1,0.1,0.3,0.201,2,3,1,0.8429,1.5399,2.4495,0.1,0.7,0.2,1,0,0
964,1,7,2,3,0,2,1,1,1,1,0,0.0,0.4,1.025,4,3,1,0.9045,2.1947,3.3166,0.3,0.8,0.2,0,1,1
965,7,10,8,4,0,3,0,1,1,0,0,0.3,1.0,3.717,10,3,1,0.8638,1.7104,0.0,0.2,0.0,0.5,1,1,0
966,4,9,11,1,0,3,1,0,1,1,0,0.7,1.1,3.362,2,9,0,0.3747,3.3769,1.4142,0.4,0.6,0.5,1,1,0
967,4,8,11,4,0,1,0,0,1,1,0,0.8,0.5,2.488,0,3,0,0.2997,1.0017,2.0,0.1,0.3,0.4,1,1,0
968,2,2,7,4,0,0,1,0,0,1,0,0.8,0.4,2.138,10,1,0,0.8605,1.9251,2.6458,0.9,0.3,0.5,1,1,0
969,7,4,5,-1,0,0,1,0,1,1,1,0.8,0.6,2.562,10,0,0,0.8419,2.2677,3.4641,0.5,0.0,0.6,0,0,0
970,0,10,10,3,0,6,1,0,0,0,0,0.3,0.2,3.848,2,4,0,0.7859,0.8355,3.1623,0.0,0.7,0.6,0,0,0
971,2,7,9,4,0,4,0,1,1,0,0,0.5,1.0,1.759,2,5,1,0.6134,2.8927,3.0,0.2,0.1,0.1,0,1,0
972,3,3,11,3,0,6,0,0,1,1,1,0.3,1.5,3.2,9,4,0,1.2655,0.6659,2.2361,0.2,0.3,0.3,1,0,0
973,3,3,7,4,1,6,0,1,1,0,0,0.6,1.1,3.508,7,5,1,0.4227,0.7297,3.0,0.0,0.1,0.2,1,1,0
974,3,9,13,1,1,1,0,0,0,1,0,0.8,0.0,0.839,7,5,0,0.3376,2.0395,1.4142,0.6,0.0,0.9,1,0,0
975,1,2,10,3,1,0,1,0,0,1,1,0.1,0.5,1.546,9,5,0,0.3376,1.3452,2.2361,0.0,0.7,0.4,1,0,0
976,1,1,0,2,1,4,0,0,1,0,1,0.4,0.8,2.881,9,4,1,0.8514,0.698,2.8284,0.5,0.2,0.1,1,0,0
977,0,9,4,4,1,1,1,0,1,1,0,0.4,1.6,0.938,4,5,0,1.1434,0.9367,1.0,0.4,0.1,0.6,1,0,0
978,4,3,11,4,1,4,1,0,0,0,0,0.8,0.3,1.276,0,2,1,0.6105,3.0787,3.1623,0.1,0.3,0.5,1,1,0
979,2,9,1,4,1,6,0,1,0,0,1,0.8,0.1,1.41,3,1,0,1.1635,3.0548,0.0,0.7,0.3,0.2,0,1,0
980,4,6,9,1,0,6,0,0,0,0,0,0.8,1.0,3.895,2,7,0,1.0755,2.4833,2.2361,0.2,0.9,0.1,1,0,0
981,4,11,4,2,1,1,0,1,1,0,1,0.7,1.0,2.782,7,8,1,0.3055,2.2678,2.6458,0.7,0.8,0.9,0,0,0
982,5,6,2,1,1,3,0,0,0,0,0,0.8,1.8,2.086,5,5,0,0.6398,0.5581,3.1623,0.0,0.8,0.8,0,1,0
983,4,10,7,4,1,4,0,0,0,0,0,0.9,1.0,1.787,0,1,0,0.8547,1.8443,0.0,0.7,0.1,0.2,1,0,0
984,5,10,13,2,0,1,1,1,0,0,1,0.1,0.0,2.736,10,5,0,1.2,3.3055,3.0,0.1,0.4,0.0,0,1,0
985,4,2,12,3,0,3,1,1,1,0,0,0.8,1.2,3.572,1,2,0,0.6782,3.0969,1.0,0.8,0.7,0.6,0,1,0
986,5,11,5,2,0,2,0,0,0,0,0,0.5,0.4,0.922,1,9,0,1.0641,2.752,1.7321,0.3,0.1,0.7,0,0,0
987,4,8,0,4,1,4,0,0,0,1,0,0.2,1.5,2.966,11,3,1,1.2134,1.9493,1.0,0.8,0.9,0.4,0,1,0
988,2,1,12,4,0,4,1,0,0,1,1,0.5,0.8,0.981,6,6,1,0.9818,2.2338,3.4641,0.3,0.6,0.4,1,0,0
989,1,0,12,4,0,6,0,1,0,0,0,0.4,1.6,3.108,9,8,1,0.866,2.397,2.6458,0.8,0.8,0.5,1,0,0
990,6,3,8,3,1,3,1,0,0,0,0,0.5,0.3,2.955,10,4,1,0.2666,3.1502,3.0,0.4,0.7,0.4,1,1,0
991,2,0,8,1,0,2,1,0,1,1,0,0.3,1.1,2.767,1,4,1,0.7535,2.5896,2.4495,0.3,0.6,0.1,0,1,0
992,4,4,7,4,1,0,1,1,1,1,1,0.6,1.3,1.069,0,8,0,0.5376,2.3144,3.6056,0.1,0.1,0.1,1,1,0
993,1,11,0,1,0,4,1,1,1,0,1,0.6,0.1,3.967,4,8,0,0.3074,3.3521,3.0,0.4,0.8,0.6,0,0,1
994,3,5,2,2,0,5,0,0,0,0,0,0.1,0.9,1.335,0,9,0,0.4584,1.5866,3.1623,0.3,0.7,0.6,0,1,1
995,4,0,2,2,0,2,1,1,1,1,0,0.7,1.2,3.523,3,9,1,0.9129,1.5652,3.1623,0.3,0.2,0.6,0,1,0
996,5,5,12,-1,0,6,0,1,0,1,1,0.5,1.1,0.719,4,1,0,0.2226,3.1222,3.4641,0.9,0.8,0.5,0,1,0
997,4,2,0,4,0,3,0,1,0,0,0,0.8,0.2,1.508,5,1,0,0.4031,2.8776,1.7321,0.1,0.1,0.6,0,0,0
998,2,10,7,1,0,3,0,0,0,0,0,0.6,0.1,0.092,1,3,-1,0.9048,1.2177,2.8284,0.3,0.1,0.7,1,0,0
999,7,1,5,3,1,0,0,1,0,1,1,0.9,0.4,0.403,2,7,1,0.6899,2.3526,0.0,0.1,0.2,0.8,0,0,1
1000,4,9,0,1,0,3,0,0,0,0,1,0.7,0.4,1.784,1,7,1,0.7296,3.1417,3.6056,0.8,0.5,0.1,1,1,0
1001,6,5,12,4,0,4,1,1,0,0,1,0.4,1.1,3.295,7,5,0,0.4048,2.395,2.6458,0.2,0.6,0.1,1,1,0
1002,5,0,0,3,1,3,0,0,0,1,1,0.2,0.0,2.675,2,6,0,0.222,1.8937,2.0,0.8,0.0,0.4,0,0,0
1003,4,8,11,2,1,3,1,1,1,1,0,0.6,0.5,2.296,7,6,1,0.7495,1.5836,3.3166,0.2,0.2,0.2,0,0,0
1004,7,5,10,1,1,-1,0,1,0,0,0,0.4,0.4,0.052,5,1,0,0.7286,2.4503,3.1623,0.7,0.4,0.0,0,0,0
1005,1,9,11,1,1,-1,0,0,0,1,1,0.4,1.5,3.329,8,7,1,1.2029,3.0627,2.0,0.6,0.2,0.8,0,0,0
1006,7,7,2,1,1,0,1,1,1,0,0,0.7,0.6,1.306,3,4,0,0.2462,1.9607,3.6056,0.3,0.3,0.8,0,1,0
1007,6,9,12,2,0,3,1,0,0,0,1,0.8,1.3,2.205,0,4,1,0.4064,1.4891,3.3166,0.7,0.4,0.3,0,0,0
1008,4,5,8,4,1,3,0,0,0,0,0,0.4,1.5,3.287,11,4,0,0.4407,0.9498,2.2361,0.8,0.9,0.4,0,0,1
1009,5,0,5,1,0,2,1,1,0,1,0,0.0,1.3,0.212,11,7,0,0.3392,0.977,1.0,0.0,0.6,0.6,0,0,0
1010,4,1,9,3,0,3,0,1,0,1,1,0.8,0.2,1.265,5,2,0,0.981,1.6226,3.3166,0.1,0.0,0.2,1,0,0
1011,2,5,4,2,1,4,0,1,1,0,0,0.0,1.3,3.819,0,7,0,0.5413,2.636,3.0,0.5,0.1,0.4,1,0,0
1012,6,4,3,1,1,6,0,0,1,1,1,0.4,1.5,0.387,6,2,1,1.1193,2.7636,2.0,0.1,0.7,0.0,1,1,0
1013,1,9,4,3,1,1,0,1,0,0,0,0.3,0.7,1.459,7,8,1,0.588,1.5416,3.3166,0.1,0.0,0.1,1,1,0
1014,2,4,7,3,1,0,0,1,0,0,0,0.3,1.6,3.596,4,6,0,0.7405,1.2332,3.4641,0.4,0.3,0.3,1,1,0
1015,4,10,8,4,0,2,0,1,0,0,1,0.6,1.2,0.481,3,1,0,0.9706,2.7831,3.6056,0.4,0.1,0.6,0,1,0
1016,6,2,3,3,0,2,1,1,1,1,0,0.8,1.3,2.735,1,8,1,1.1813,3.3673,3.6056,0.7,0.8,0.5,1,1,0
1017,3,4,3,2,0,0,0,0,0,1,0,0.6,1.0,2.756,5,1,0,0.2756,1.9481,3.1623,0.1,0.5,0.4,0,1,0
1018,3,9,13,4,1,3,0,0,1,0,0,0.4,0.7,0.973,5,8,1,0.9911,1.5134,2.8284,0.5,0.8,0.4,1,0,0
1019,0,1,7,1,0,3,0,1,1,0,1,0.7,0.6,0.58,6,3,1,0.2239,1.7604,1.7321,0.1,0.5,0.7,0,0,0
1020,0,3,12,3,0,5,1,1,0,1,1,0.6,1.4,3.04,5,0,0,0.7585,3.0661,3.4641,0.3,0.7,0.5,1,0,0
1021,0,9,4,4,0,4,0,0,1,1,1,0.4,1.5,0.915,11,1,0,0.7967,0.5651,1.4142,0.7,0.5,0.5,1,0,0
1022,0,7,4,1,1,3,1,1,0,1,0,0.3,0.6,3.11,11,3,1,0.8796,0.8408,2.4495,0.6,0.4,0.9,1,0,0
1023,6,9,3,4,0,4,1,1,0,0,0,0.4,1.1,3.629,11,6,1,0.8257,1.0049,2.4495,0.3,0.3,0.5,0,1,0
1024,6,6,7,1,1,2,1,0,1,0,1,0.7,1.3,0.188,-1,7,0,0.4648,3.313,3.6056,0.9,0.4,0.0,0,0,1
1025,6,10,10,2,1,1,1,0,0,0,1,0.6,0.4,1.119,10,7,0,1.1196,2.1659,2.6458,0.3,0.1,0.7,1,1,0
1026,0,10,7,-1,1,3,1,0,1,1,1,0.7,1.1,2.912,0,5,1,0.6637,1.1414,2.8284,0.5,0.5,0.2,0,0,0
1027,0,11,4,1,0,3,1,1,0,1,1,0.9,0.6,2.264,10,6,1,0.8821,2.1811,2.2361,0.8,0.5,0.2,0,1,1
1028,2,1,13,3,1,2,1,1,1,1,1,0.9,0.5,2.065,3,8,1,0.7407,1.9995,2.4495,0.5,0.5,0.8,0,0,0
1029,4,7,8,2,1,6,0,0,0,1,1,0.8,0.6,1.873,2,1,0,0.7652,1.8977,3.3166,0.2,0.4,0.6,1,1,0
1030,2,1,5,3,1,3,1,1,1,1,1,0.7,0.6,3.828,6,9,1,0.6865,2.0688,2.0,0.0,0.3,0.6,1,0,0
1031,3,2,0,2,0,3,1,1,0,1,0,0.9,0.9,3.108,6,9,0,0.2522,3.3716,3.4641,0.4,0.3,0.2,1,1,0
1032,1,3,7,3,0,4,1,1,0,1,0,0.4,0.6,2.212,8,1,0,0.6773,0.7652,2.4495,0.2,0.2,0.5,0,1,0
1033,5,7,8,4,1,2,0,0,0,0,1,0.1,1.3,1.308,10,3,1,1.2581,1.8122,1.7321,0.0,0.6,0.7,1,0,0
1034,2,5,13,3,1,3,1,1,1,1,1,0.7,1.6,0.095,5,1,0,1.0493,1.5846,1.4142,0.5,0.9,0.3,1,0,0
1035,0,10,3,1,0,6,0,1,1,1,0,0.2,1.4,2.711,-1,6,0,0.9646,1.779,2.8284,0.1,0.8,0.1,1,0,0
1036,5,3,2,2,1,4,1,1,0,1,0,0.5,1.0,0.622,8,5,0,0.331,2.1248,0.0,0.5,0.6,0.6,1,1,1
1037,7,7,13,2,0,5,0,0,0,0,1,0.8,1.2,0.628,8,3,1,0.6628,1.9991,3.1623,0.8,0.4,0.5,1,1,0
1038,0,9,7,1,1,0,1,0,0,0,1,0.7,1.6,0.418,8,4,1,1.0362,2.6792,2.8284,0.2,0.7,0.8,0,0,0
1039,3,11,0,1,0,-1,0,0,1,0,1,0.3,1.1,3.524,5,1,0,0.2547,2.8493,2.6458,0.9,0.7,0.3,1,0,0
1040,6,2,1,1,1,4,1,1,1,1,1,0.2,0.1,2.311,8,2,0,0.3324,2.8457,1.4142,0.3,0.8,0.4,0,1,0
1041,5,8,6,4,0,6,1,1,1,0,1,0.5,0.5,3.212,7,1,1,0.618,1.9469,1.0,0.0,0.1,0.1,0,1,0
1042,6,1,8,2,0,6,0,0,1,0,1,0.7,0.6,0.06,3,2,1,1.0105,0.7102,0.0,0.3,0.5,0.6,1,0,0
1043,3,6,3,4,1,0,0,0,1,1,1,0.7,1.8,1.902,8,0,1,0.4318,3.2286,1.0,0.7,0.2,0.4,0,0,0
1044,2,4,5,3,0,3,1,0,0,1,1,0.7,1.3,2.498,0,6,0,0.6042,3.4408,3.3166,0.3,0.0,0.3,0,0,0
1045,5,11,10,3,0,6,1,1,1,0,0,0.0,0.8,3.664,10,2,0,0.5611,1.6879,2.4495,0.2,0.8,0.1,0,0,0
1046,1,9,13,4,1,5,0,1,0,1,1,0.6,0.6,2.396,2,2,1,0.7972,2.3519,1.0,0.2,0.7,0.5,1,1,0
1047,1,11,6,3,0,0,0,1,1,1,0,0.6,1.7,0.526,9,0,1,0.7757,2.7207,1.7321,0.2,0.9,0.7,1,0,0
1048,4,10,5,1,1,3,0,0,0,0,0,0.4,1.4,2.842,4,0,0,1.0028,0.9765,1.7321,0.7,0.8,0.8,1,0,0
1049,5,4,5,2,0,2,0,0,1,1,0,0.9,0.4,1.426,8,7,1,0.4439,1.9481,2.4495,0.1,0.4,0.9,0,1,0
1050,0,8,1,-1,1,4,0,1,1,1,1,0.4,0.9,0.97,5,8,1,1.0269,3.2253,1.4142,0.6,0.3,0.0,1,1,0
1051,4,0,0,1,1,3,1,1,0,0,1,0.1,0.4,3.396,8,4,0,1.162,0.929,3.0,0.5,0.4,0.4,0,0,0
1052,2,6,11,1,0,2,1,1,1,1,0,0.1,1.8,2.237,1,6,0,0.2544,2.1979,3.3166,0.5,0.9,0.3,0,0,0
1053,4,0,0,1,0,2,1,0,0,0,1,0.4,1.0,1.97,8,7,0,0.6306,1.2895,1.0,0.5,0.1,0.1,0,0,0
1054,7,8,11,3,0,6,0,1,1,1,0,0.6,0.1,3.364,8,8,1,0.4007,2.477,0.0,0.2,0.0,0.8,0,1,0
1055,0,11,3,2,1,2,1,0,0,0,1,0.9,0.6,3.764,10,0,0,0.7213,1.6046,1.0,0.5,0.6,0.8,0,0,0
1056,7,8,9,1,1,1,1,0,1,0,1,0.4,1.0,2.555,1,1,0,1.0542,1.0241,3.4641,0.2,0.3,0.5,1,0,0
1057,3,10,13,3,0,0,0,0,0,1,1,0.5,0.9,3.38,5,2,0,0.7504,1.6789,2.8284,0.1,0.5,0.8,1,1,0
1058,6,2,10,3,0,1,1,0,1,1,1,0.8,0.4,1.689,3,1,-1,0.3832,2.2911,3.6056,0.6,0.5,0.5,1,0,0
1059,3,11,10,3,0,0,0,0,1,0,1,0.6,1.2,3.614,11,8,1,0.3341,1.0664,1.4142,0.4,0.1,0.6,1,1,0
1060,2,6,3,1,1,0,0,1,0,0,1,0.8,0.4,2.877,3,7,0,1.0581,1.1599,2.4495,0.4,0.3,0.2,1,1,0
1061,6,8,8,4,0,3,0,0,0,1,0,0.6,1.8,3.643,7,0,1,0.2258,1.2212,1.4142,0.0,0.3,0.9,0,1,0
1062,5,9,8,1,1,3,1,0,0,1,0,0.8,1.5,3.456,7,4,1,1.2685,2.4721,2.0,0.8,0.5,0.2,0,0,0
1063,1,7,5,3,0,5,1,1,0,1,0,0.6,0.8,1.422,6,6,1,0.2501,1.4116,1.4142,0.0,0.9,0.8,1,0,0
1064,5,3,0,3,0,4,0,0,0,0,1,0.1,0.7,3.538,8,9,1,0.4516,2.3954,3.0,0.2,0.1,0.8,0,0,0
1065,6,7,12,1,0,1,1,0,1,1,0,0.3,0.3,2.18,1,6,-1,0.6248,1.7119,2.8284,0.6,0.8,0.7,0,0,0
1066,3,7,2,2,0,4,1,1,0,0,1,0.4,0.2,3.181,3,8,0,1.0023,1.8924,3.4641,0.4,0.4,0.1,0,0,0
1067,7,10,13,1,1,3,1,0,1,0,1,0.7,1.4,2.838,8,6,1,1.1237,2.6576,2.0,0.5,0.7,0.7,0,1,1
1068,5,5,13,2,1,1,1,0,0,1,1,0.3,1.6,3.697,10,3,1,0.36,1.9115,1.4142,0.7,0.2,0.6,1,0,0
1069,2,6,0,-1,0,4,1,0,1,1,1,0.4,0.9,2.816,6,9,0,0.9057,0.7388,1.0,0.5,0.2,0.5,1,0,0
1070,0,6,10,2,1,4,0,0,1,0,1,0.2,1.6,2.882,4,8,1,0.5243,3.073,2.0,0.5,0.6,0.3,1,0,0
1071,5,1,8,3,1,2,0,0,0,1,0,0.3,1.7,3.988,7,1,1,1.1997,0.9538,1.4142,0.7,0.6,0.3,1,1,0
1072,1,1,3,4,0,1,0,0,0,0,1,0.3,1.1,3.476,9,0,0,0.8474,2.1785,1.4142,0.8,0.5,0.7,1,1,0
1073,6,0,11,-1,0,0,1,1,0,1,1,0.8,0.5,2.45,3,7,0,0.4618,2.9178,1.0,0.7,0.2,0.4,0,0,0
1074,4,7,1,2,1,5,0,1,0,1,0,0.8,1.5,3.003,1,0,0,0.3836,1.3291,1.4142,0.1,0.2,0.2,0,0,0
1075,3,5,3,1,0,1,0,0,0,1,0,0.7,0.4,1.021,10,7,0,1.2604,3.3801,3.4641,0.2,0.1,0.8,1,0,0
1076,1,10,13,3,0,1,1,1,1,0,0,0.1,1.7,2.194,4,3,0,1.159,1.4914,2.0,0.4,0.7,0.6,0,0,0
1077,5,8,10,1,0,4,1,1,1,1,1,0.8,0.3,3.927,11,2,1,0.6455,2.4393,3.0,0.8,0.3,0.1,0,1,0
1078,1,1,1,4,0,2,1,1,1,0,0,0.1,0.6,0.687,6,9,-1,0.3969,2.9893,1.4142,0.3,0.8,0.7,1,1,0
1079,3,1,2,2,0,5,0,1,0,1,0,0.0,0.2,3.586,9,3,1,1.0516,0.7806,2.0,0.2,0.0,0.2,1,0,0
1080,6,4,3,3,1,2,0,1,0,1,0,0.0,0.5,2.974,6,6,0,0.4598,2.2572,3.4641,0.9,0.7,0.0,0,1,0
1081,7,11,0,1,1,6,0,1,0,0,1,0.3,0.9,1.157,2,4,1,1.1469,2.1162,3.6056,0.7,0.6,0.3,1,1,0
1082,7,0,2,2,0,2,0,0,0,0,0,0.1,0.7,3.786,4,6,0,1.2552,3.1061,3.6056,0.6,0.7,0.8,0,0,0
1083,7,2,8,1,0,-1,0,0,1,0,1,0.2,1.1,1.701,0,6,1,0.7903,0.8731,2.8284,0.2,0.5,0.6,1,0,0
1084,4,0,0,3,0,5,1,0,1,0,1,0.3,0.7,1.888,2,4,0,0.8675,1.944,2.2361,0.7,0.1,0.7,1,1,0
1085,1,4,4,1,0,4,1,0,1,0,1,0.8,1.0,1.93,8,0,0,0.2956,0.6909,1.7321,0.8,0.1,0.6,0,1,0
1086,6,11,4,1,0,6,1,0,0,0,1,0.8,1.1,0.781,6,0,1,0.8245,2.8894,2.8284,0.8,0.6,0.6,1,0,0
1087,6,8,13,3,1,0,1,0,1,1,1,0.8,1.7,2.552,11,5,0,0.756,3.223,2.2361,0.7,0.7,0.7,0,0,0
1088,7,5,13,3,0,3,0,1,0,0,1,0.7,1.6,2.086,1,4,1,0.8642,0.5531,3.1623,0.5,0.9,0.6,1,1,0
1089,5,1,11,2,1,4,1,1,1,0,1,0.6,0.5,3.931,1,0,1,0.9948,1.1739,2.0,0.9,0.8,0.5,0,1,0
1090,1,4,4,2,1,2,0,0,1,1,0,0.5,0.8,3.101,4,6,0,0.6707,2.539,3.0,0.7,0.7,0.3,1,0,0
1091,4,6,7,2,0,1,1,1,0,1,1,0.9,0.2,1.753,10,4,1,0.5843,1.9817,3.0,0.3,0.2,0.0,1,0,0
1092,3,3,7,4,1,2,0,1,0,0,0,0.3,0.4,3.558,0,6,0,0.4299,1.749,3.0,0.8,0.4,0.3,0,0,0
1093,6,8,12,2,1,0,0,0,1,1,0,0.7,0.5,3.699,6,8,-1,0.4026,1.3493,1.0,0.7,0.6,0.0,0,1,0
1094,3,11,10,4,0,4,0,0,1,1,1,0.1,1.7,2.29,5,5,0,1.14,1.2933,2.0,0.7,0.8,0.3,0,0,0
1095,2,2,12,1,0,5,1,1,0,1,1,0.1,1.4,3.84,9,0,1,0.349,1.8379,3.6056,0.6,0.1,0.7,1,1,1
1096,0,3,7,1,0,3,1,0,0,0,1,0.5,1.6,2.08,11,4,0,0.303,0.5822,2.4495,0.8,0.3,0.2,0,0,1
