ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_06_bin,ps_ind_07_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_15_bin,ps_calc_16_bin,target
3,1,4,0,6,1,3,2,11,1,0,0,0,0.3,1.3,3.585,1.201,2.4793,2.6458,0.3,0.7,1,1,Claim
3,1,1,1,1,1,1,4,8,0,1,0,1,0.1,1.1,3.337,1.2766,2.1821,3.6056,0.4,0.0,1,0,No claim
3,1,5,8,1,0,5,4,12,0,1,0,1,0.1,0.2,2.104,1.2387,2.8943,2.6458,0.8,0.9,1,1,No claim
2,0,0,7,4,0,0,9,10,0,0,0,0,0.8,0.1,3.219,0.6011,0.6243,3.3166,0.6,0.8,0,1,No claim
3,0,6,2,1,0,1,8,1,1,1,1,0,0.5,1.3,0.574,1.0478,3.3076,2.6458,0.9,0.8,1,1,No claim
4,1,-1,7,7,1,7,7,3,0,0,0,0,0.3,0.6,3.776,0.9252,3.458,1.0,0.6,0.4,0,1,No claim
1,1,1,3,7,0,0,7,4,0,0,0,1,0.2,0.2,3.743,0.5906,2.019,3.0,0.7,0.2,1,0,No claim
3,1,1,7,0,1,3,8,4,0,0,1,1,0.0,1.7,1.727,1.1188,1.0748,3.0,0.7,0.2,0,1,No claim
1,1,1,5,1,0,1,2,5,0,0,0,1,0.8,0.0,2.386,0.2959,2.7747,2.6458,0.8,0.2,1,0,No claim
2,0,0,5,0,0,0,4,3,0,0,0,1,0.5,1.4,2.647,0.4549,1.6227,2.4495,0.3,0.8,1,0,No claim
3,0,0,-1,7,-1,3,1,9,1,0,0,0,0.6,0.7,3.155,1.0616,2.1497,2.2361,0.3,0.2,0,1,No claim
2,1,2,9,0,0,4,8,1,0,1,1,0,0.9,0.7,3.31,0.7689,2.8728,3.4641,0.4,0.3,1,0,No claim
1,1,4,8,3,1,1,5,11,0,0,1,1,0.2,0.7,2.827,0.3106,1.8867,2.2361,0.4,0.0,1,1,No claim
2,1,4,9,6,1,0,7,9,0,1,1,1,0.1,0.6,3.272,0.9045,1.1299,3.0,0.6,0.2,0,0,No claim
3,0,4,4,0,0,5,3,0,1,1,1,0,0.4,1.3,1.967,0.2737,0.7256,2.2361,0.2,0.6,1,0,No claim
2,0,6,7,1,0,1,11,12,1,1,0,0,0.4,0.7,2.763,0.3187,1.7688,0.0,0.6,0.5,0,1,No claim
4,0,2,10,3,1,2,1,7,0,1,0,1,0.1,0.9,1.812,0.8457,1.8572,2.8284,0.6,0.0,0,0,No claim
4,0,4,10,6,-1,2,3,0,0,0,1,1,0.6,0.4,2.095,0.9638,1.0144,3.0,0.8,0.4,1,1,No claim
1,1,0,6,1,-1,1,10,10,0,1,1,0,0.3,0.3,0.559,0.9234,1.2277,0.0,0.5,0.4,1,0,No claim
1,0,3,3,1,1,0,3,3,0,1,1,1,0.5,1.4,2.623,0.3202,2.1086,2.4495,0.4,0.2,0,0,No claim
3,0,6,3,1,1,4,11,13,1,1,1,1,0.6,1.3,2.388,1.0784,0.5756,3.4641,0.1,0.6,0,1,No claim
3,1,4,6,0,0,2,10,2,0,0,0,1,0.7,0.2,2.005,0.5653,0.5076,2.6458,0.4,0.5,1,1,Claim
4,1,4,10,2,0,2,7,8,1,0,0,0,0.6,1.0,1.909,1.0401,1.4254,1.7321,0.4,0.4,0,1,No claim
-1,1,0,5,2,0,7,0,6,1,0,0,0,0.1,1.2,2.089,0.4172,1.4315,1.0,0.5,0.6,0,1,No claim
4,1,0,8,6,1,4,6,6,1,1,0,1,0.1,1.1,3.482,0.3708,1.8551,1.0,0.6,0.1,1,0,No claim
1,1,1,3,5,0,3,5,13,1,1,0,0,0.0,0.5,2.26,0.7498,2.6327,3.0,0.9,0.3,0,1,No claim
3,0,3,1,7,1,6,6,5,1,1,1,1,0.3,0.4,1.143,0.8275,3.2168,2.8284,0.4,0.2,0,1,Claim
4,0,1,2,5,0,7,1,8,1,0,1,1,0.5,0.9,3.997,0.7919,0.5226,3.3166,0.2,0.1,0,0,Claim
1,1,2,11,6,0,7,9,11,1,0,1,1,0.4,0.6,0.456,0.9402,1.5663,3.4641,0.0,0.6,1,0,No claim
1,1,2,5,5,1,5,1,3,0,1,0,0,0.4,0.9,0.514,0.7517,3.291,1.4142,0.2,0.2,1,0,No claim
4,1,0,3,8,1,0,5,3,0,1,1,0,0.3,1.0,2.233,0.2931,1.6515,3.1623,0.9,0.1,0,1,No claim
3,0,5,10,0,0,6,7,0,0,1,1,1,0.2,0.2,2.629,0.859,3.0319,3.6056,0.2,0.5,0,1,Claim
1,1,0,4,0,1,0,0,4,0,1,0,0,0.2,0.6,1.304,0.6691,2.4742,3.3166,0.9,0.4,1,1,No claim
3,1,6,8,0,0,0,4,8,1,1,1,1,0.6,1.0,0.055,0.8468,3.0959,3.3166,0.4,0.8,1,0,No claim
2,1,1,0,9,0,0,3,9,1,0,0,0,0.6,1.4,2.513,0.872,1.2298,3.6056,0.4,0.2,0,1,No claim
1,1,6,9,7,1,3,0,12,1,1,0,0,0.2,0.5,0.552,0.6397,1.3027,3.1623,0.6,0.8,0,1,No claim
4,0,5,9,0,0,3,5,4,1,0,1,0,0.7,1.7,3.636,0.8926,1.8121,2.0,0.7,0.4,1,0,No claim
3,0,5,2,2,0,0,9,11,0,0,0,0,0.1,1.2,1.957,1.289,2.2026,0.0,0.4,0.3,1,1,No claim
1,0,3,10,7,0,1,7,2,0,0,0,1,0.5,1.3,0.64,0.7321,1.4589,2.2361,0.5,0.5,0,0,No claim
1,0,1,7,0,0,6,10,2,0,0,0,1,0.4,1.4,2.128,1.07,2.5137,1.7321,0.1,0.9,0,1,No claim
2,1,4,6,1,1,7,11,5,0,1,1,0,0.6,1.6,0.399,1.2103,1.2992,2.4495,0.4,0.6,0,1,No claim
2,0,4,3,6,1,6,7,7,1,0,1,1,0.7,0.2,3.203,0.902,2.4348,2.2361,0.8,0.8,0,1,No claim
3,0,1,10,6,1,6,5,12,1,0,1,0,0.2,0.9,1.539,0.9344,2.6304,2.0,0.4,0.4,0,0,No claim
1,0,5,4,3,0,5,9,3,1,0,0,1,0.0,0.6,2.192,0.5453,1.3261,3.3166,0.9,0.5,1,1,No claim
1,1,6,0,1,1,4,5,5,0,0,0,1,0.5,0.4,0.785,0.4019,0.9442,1.7321,0.2,0.5,1,1,No claim
3,0,5,1,4,0,1,6,8,0,0,0,0,0.3,1.6,1.21,0.9217,1.9747,1.7321,0.9,0.1,1,1,No claim
4,0,-1,2,3,-1,7,2,6,0,1,0,0,0.4,1.4,1.376,0.9709,1.1884,2.8284,0.5,0.0,0,1,No claim
1,0,1,11,5,0,3,11,5,0,0,0,1,0.8,0.4,2.516,1.2074,1.7403,3.0,0.5,0.7,1,1,No claim
2,0,0,0,0,0,0,7,13,0,1,1,0,0.3,0.4,2.374,0.9784,0.6941,0.0,0.7,0.4,0,1,No claim
3,0,5,8,8,0,1,3,6,0,0,0,0,0.5,1.1,0.482,0.7714,2.914,2.6458,0.4,0.2,0,1,No claim
1,0,3,1,8,0,3,7,1,0,1,0,0,0.1,0.8,3.546,0.9041,2.3647,1.7321,0.7,0.1,0,1,No claim
4,0,2,0,5,0,0,4,10,1,1,1,0,0.7,0.6,1.002,1.2756,1.2108,2.8284,0.7,0.9,1,0,No claim
1,1,1,2,2,1,2,1,9,0,0,1,0,0.4,1.5,3.47,0.8669,1.7362,2.2361,0.6,0.6,1,0,No claim
3,0,3,1,5,1,3,10,3,1,0,0,1,0.3,1.7,1.376,0.6941,3.2872,2.8284,0.2,0.7,1,1,No claim
2,1,1,10,4,1,7,10,11,0,1,1,1,0.4,0.7,2.06,0.8749,1.3764,2.8284,0.8,0.6,0,1,No claim
1,0,2,10,6,0,4,4,2,1,1,0,1,0.5,0.6,2.658,1.1603,1.7493,1.0,0.4,0.1,0,1,No claim
1,1,3,6,8,1,7,3,2,0,1,1,1,0.2,1.7,1.047,0.4186,2.7587,1.4142,0.8,0.4,1,1,Claim
4,0,4,-1,6,0,7,8,3,0,0,0,1,0.1,0.4,1.729,0.7193,1.7682,1.7321,0.2,0.8,1,1,No claim
3,1,0,0,6,0,1,3,6,0,0,1,0,0.3,0.7,2.945,1.0288,1.8002,3.6056,0.4,0.9,1,0,No claim
4,1,0,3,1,0,6,10,10,0,0,0,1,0.3,0.6,2.223,0.3024,1.8577,1.7321,0.0,0.5,1,0,Claim
2,1,1,8,5,1,7,10,11,0,0,1,0,0.7,0.9,3.138,1.1922,1.5308,1.7321,0.7,0.7,1,0,No claim
1,1,5,3,1,1,2,1,6,0,0,1,1,0.6,0.2,3.537,1.2497,0.9602,3.6056,0.2,0.1,1,1,No claim
2,1,6,-1,6,0,3,11,12,1,0,0,0,0.1,1.1,1.673,1.2899,1.7502,3.0,0.2,0.0,1,1,No claim
4,1,6,10,6,1,4,1,4,0,1,0,0,0.5,1.4,0.782,0.8985,1.8699,2.0,0.8,0.2,1,0,No claim
4,1,1,11,7,1,3,5,12,0,1,0,0,0.4,0.5,0.29,1.0097,2.455,3.3166,0.1,0.1,0,0,Claim
3,1,5,1,7,1,2,5,3,1,0,0,1,0.4,0.5,1.391,0.6035,3.0515,1.0,0.5,0.7,0,1,Claim
3,1,1,11,4,0,7,7,10,1,1,1,1,0.5,0.9,2.813,0.3222,1.1393,3.1623,0.4,0.2,0,1,No claim
3,0,0,0,5,1,6,7,12,0,0,0,1,0.3,1.0,0.727,1.2387,0.923,1.4142,0.6,0.8,1,0,No claim
4,1,0,10,1,0,3,9,12,1,1,1,1,0.7,1.2,1.955,0.7734,3.118,1.0,0.6,0.4,1,1,No claim
3,0,6,10,5,1,6,10,1,0,0,0,0,0.1,1.8,3.079,0.9886,1.2492,1.7321,0.3,0.0,1,1,No claim
1,0,5,6,5,0,4,10,8,0,1,0,1,0.7,1.7,3.146,0.7723,2.7692,3.6056,0.7,0.0,1,0,No claim
1,1,4,3,7,0,3,4,9,1,1,0,0,0.4,0.6,2.39,0.2048,2.4714,2.4495,0.6,0.7,0,0,Claim
3,0,1,10,5,0,1,4,8,0,0,0,0,0.3,1.2,0.533,0.4758,1.0331,1.4142,0.1,0.4,0,0,No claim
4,0,0,9,3,0,5,11,0,0,0,1,0,0.5,1.3,1.767,0.4324,0.5637,2.4495,0.7,0.4,1,0,No claim
4,1,0,8,8,1,2,9,0,1,1,0,0,0.2,1.5,0.0,0.3995,2.553,0.0,0.0,0.2,1,1,No claim
3,1,2,5,0,0,1,11,9,0,0,1,0,0.8,0.2,2.738,0.6857,1.6811,1.4142,0.5,0.0,0,1,Claim
3,1,5,5,1,0,1,6,11,0,0,1,1,0.0,0.2,1.517,1.0455,2.0526,0.0,0.1,0.1,1,1,No claim
4,1,4,10,7,0,7,11,2,1,1,0,0,0.6,0.5,0.786,0.723,0.8211,0.0,0.3,0.0,0,1,Claim
4,1,5,6,0,1,0,8,0,1,0,0,1,0.7,0.5,0.909,1.1134,2.8662,3.6056,0.8,0.3,0,0,No claim
2,1,5,2,6,0,6,2,4,0,1,1,0,0.7,1.5,3.363,0.5858,2.4073,3.3166,0.2,0.4,0,1,No claim
3,1,1,6,6,1,4,8,12,0,1,1,0,0.9,0.9,1.422,1.0021,0.8291,1.0,0.5,0.9,0,0,No claim
2,0,2,9,3,1,4,9,7,0,1,0,1,0.3,0.9,2.541,0.2409,1.224,1.4142,0.3,0.3,0,0,No claim
2,1,3,3,7,0,2,11,13,0,0,0,1,0.3,0.1,3.271,0.7462,0.939,3.6056,0.6,0.6,0,0,No claim
1,0,5,9,3,1,5,3,3,0,1,1,1,0.8,0.7,3.823,0.2577,1.3138,3.6056,0.3,0.4,0,0,No claim
-1,1,6,5,3,0,3,3,13,1,0,1,1,0.6,0.2,1.123,1.0518,1.7533,1.7321,0.4,0.6,0,0,No claim
2,0,6,7,4,1,3,11,6,1,1,1,1,0.7,0.2,0.005,0.7239,1.0392,3.1623,0.1,0.0,0,1,No claim
2,1,6,5,0,0,6,2,0,0,1,1,1,0.4,1.0,2.032,0.6349,2.4589,3.4641,0.7,0.5,1,0,Claim
1,0,6,5,9,1,5,4,2,0,1,0,1,0.9,0.8,1.668,0.2355,2.0031,3.1623,0.1,0.1,1,1,No claim
2,0,1,8,4,-1,3,11,2,1,1,1,0,0.5,1.4,2.827,0.3646,2.8539,3.4641,0.6,0.6,1,1,No claim
3,1,3,5,5,-1,6,9,2,0,1,1,1,0.9,0.5,0.903,0.2494,1.8676,0.0,0.4,0.7,1,1,No claim
3,1,5,6,5,1,7,1,1,1,0,1,0,0.7,1.2,2.511,0.5515,0.9917,2.6458,0.2,0.2,1,1,No claim
1,0,6,8,4,0,5,2,8,0,0,1,1,0.6,0.5,2.384,0.5355,1.9921,3.6056,0.3,0.7,0,1,No claim
4,1,1,0,1,0,3,9,12,1,0,0,1,0.1,0.2,2.462,1.0625,0.7726,3.4641,0.4,0.4,0,0,No claim
4,1,6,8,2,0,2,6,7,1,0,1,0,0.7,1.5,3.897,1.1732,3.4791,2.6458,0.1,0.1,0,0,No claim
4,0,4,3,1,-1,2,10,13,1,1,1,0,0.9,1.0,1.014,0.4838,2.9819,1.4142,0.2,0.4,0,0,No claim
3,0,5,7,9,0,3,3,5,0,0,1,1,0.4,0.2,3.491,0.6287,2.5655,1.7321,0.6,0.6,1,1,No claim
4,1,5,0,4,1,7,6,2,1,0,0,1,0.7,0.8,2.639,0.4248,2.8809,2.8284,0.0,0.1,1,0,No claim
4,1,5,1,1,1,4,7,1,0,1,1,1,0.0,1.0,3.628,0.9685,2.8725,3.4641,0.5,0.1,0,1,No claim
3,1,5,2,5,1,3,8,13,1,1,1,0,0.1,0.6,3.185,0.432,2.2803,2.6458,0.2,0.2,1,1,No claim
4,1,6,3,8,1,3,3,5,0,0,1,0,0.1,0.3,2.638,0.5409,3.3115,3.4641,0.8,0.7,0,0,No claim
3,1,5,3,6,0,5,5,12,0,0,1,0,0.1,1.6,2.419,0.8244,1.9344,1.4142,0.2,0.7,0,1,No claim
2,0,2,6,9,1,2,6,11,1,0,0,1,0.0,0.6,0.888,0.6607,2.6199,0.0,0.8,0.7,0,1,No claim
3,0,4,5,7,0,4,10,9,1,1,1,1,0.6,1.6,1.356,1.2327,2.746,0.0,0.5,0.2,0,0,No claim
2,1,4,1,2,1,2,4,1,0,0,0,1,0.4,0.7,1.59,0.6158,0.8817,3.1623,0.7,0.3,1,1,Claim
1,1,4,4,1,1,2,8,1,1,0,1,0,0.5,0.5,3.496,0.9387,2.9653,3.6056,0.1,0.6,0,0,No claim
2,1,1,8,6,-1,7,11,3,1,1,1,1,0.3,1.6,3.746,1.0105,2.0778,2.6458,0.8,0.3,0,1,No claim
-1,1,5,9,5,0,2,9,2,0,0,0,0,0.4,0.2,3.087,1.1967,1.4682,1.7321,0.4,0.6,1,1,No claim
4,1,-1,-1,7,0,0,11,7,1,0,0,0,0.1,1.4,0.607,0.6013,1.9357,2.4495,0.5,0.6,1,1,No claim
2,1,5,4,0,0,3,7,5,1,1,1,0,0.6,0.9,1.58,0.57,3.1979,3.3166,0.1,0.4,0,0,Claim
4,1,4,3,9,1,4,3,10,1,1,0,0,0.1,0.1,0.021,0.2766,1.7964,1.0,0.8,0.9,0,0,Claim
2,0,4,1,6,0,0,11,1,0,0,1,1,0.8,1.2,3.428,0.3917,2.9443,3.4641,0.2,0.2,1,0,No claim
2,0,1,0,8,0,2,7,10,0,1,1,0,0.3,0.7,0.552,0.5603,1.7069,1.7321,0.8,0.5,0,0,No claim
1,0,4,3,2,1,1,2,13,1,1,1,1,0.2,1.4,2.593,0.5437,1.3452,3.0,0.3,0.2,0,0,No claim
3,0,-1,1,0,1,5,3,9,0,0,1,1,0.1,1.4,1.013,0.3158,0.6731,0.0,0.2,0.2,1,1,No claim
2,1,0,5,7,1,7,10,7,0,1,0,1,0.2,0.0,2.32,0.505,1.2795,1.4142,0.5,0.4,0,1,No claim
3,0,0,3,9,1,3,1,1,0,0,0,1,0.9,0.9,1.213,0.5357,1.3747,0.0,0.9,0.6,0,0,No claim
4,0,5,4,0,1,6,8,4,1,0,0,1,0.0,0.9,1.256,0.2325,1.2536,3.3166,0.8,0.8,1,1,Claim
3,1,5,10,0,1,1,6,11,0,0,1,0,0.4,1.5,0.529,0.8573,1.2781,2.2361,0.7,0.1,0,0,No claim
2,0,3,3,1,1,6,0,12,0,0,1,1,0.3,1.5,2.194,0.4659,1.7767,2.2361,0.9,0.5,1,0,No claim
4,1,3,6,2,1,4,7,5,0,1,0,1,0.7,0.9,3.588,0.6634,2.2048,1.7321,0.3,0.3,1,1,No claim
4,1,5,4,3,0,6,8,3,1,0,1,0,0.0,0.8,2.306,0.4568,0.7481,1.0,0.4,0.6,1,1,No claim
1,1,5,7,2,0,4,6,11,1,1,1,0,0.1,1.3,1.505,0.9458,2.6974,0.0,0.3,0.5,0,0,No claim
4,0,1,10,4,1,2,4,7,1,1,0,1,0.6,0.1,1.126,1.1219,0.7214,1.0,0.8,0.5,1,1,No claim
1,0,0,5,5,0,4,1,6,1,0,1,1,0.6,1.8,1.967,1.2693,1.5673,3.4641,0.0,0.6,1,1,No claim
3,0,3,5,3,0,6,0,0,0,1,1,1,0.6,1.1,1.013,0.8193,1.8024,2.8284,0.1,0.1,1,1,Claim
3,1,1,10,3,1,7,4,10,0,0,0,0,0.6,0.8,2.763,0.6291,0.7782,2.6458,0.3,0.8,1,1,No claim
1,1,0,8,7,0,7,7,6,1,0,1,0,0.8,1.1,3.651,0.585,0.6988,2.8284,0.1,0.5,1,0,No claim
1,1,0,5,6,0,1,0,7,1,1,1,0,0.3,1.6,1.676,0.5952,1.634,0.0,0.4,0.2,1,1,No claim
4,1,4,2,2,0,4,11,11,0,0,0,0,0.3,0.7,2.703,0.5124,1.6049,3.0,0.4,0.4,0,0,No claim
4,1,-1,8,6,1,0,7,7,1,1,1,1,0.7,0.4,0.981,0.7985,2.8524,3.6056,0.2,0.7,0,0,No claim
1,1,5,4,1,0,5,3,12,0,0,1,1,0.3,1.2,2.066,0.4357,2.6174,3.6056,0.7,0.9,1,1,No claim
-1,0,2,7,7,0,7,11,7,1,1,0,0,0.9,0.1,2.375,0.399,1.2609,2.6458,0.5,0.5,0,1,No claim
1,1,4,6,5,1,0,2,4,0,1,0,1,0.6,0.7,3.353,0.2842,1.8841,0.0,0.9,0.6,1,0,No claim
3,0,1,6,4,0,5,11,12,1,0,0,1,0.6,0.4,2.759,0.9873,3.0674,3.0,0.7,0.7,1,1,No claim
2,1,3,6,4,1,7,3,8,0,0,0,1,0.8,1.4,1.171,0.813,2.1259,2.2361,0.8,0.8,1,0,No claim
4,0,4,8,1,0,6,4,10,1,1,1,0,0.7,1.5,3.12,0.8993,2.5465,1.0,0.8,0.5,1,0,Claim
3,1,2,9,3,1,3,5,3,0,0,1,0,0.0,1.4,3.392,1.1146,1.2863,2.8284,0.5,0.1,1,1,No claim
-1,0,6,9,1,1,0,11,9,0,1,1,1,0.4,0.2,2.195,1.0059,1.8609,3.1623,0.1,0.8,1,1,No claim
3,1,4,6,2,0,7,3,7,1,0,0,1,0.3,0.3,2.277,0.7084,0.5721,2.0,0.1,0.8,1,0,Claim
2,0,1,1,2,-1,7,11,1,0,0,1,0,0.4,1.7,2.718,0.4167,2.1067,3.6056,0.7,0.9,0,0,No claim
1,0,6,10,6,0,4,4,3,1,0,0,1,0.3,1.1,1.867,0.2689,2.1947,3.4641,0.5,0.2,1,0,No claim
3,1,3,6,7,0,7,3,12,0,1,0,0,0.2,0.5,2.302,0.7701,2.4387,2.8284,0.1,0.4,1,1,No claim
4,0,5,11,9,1,0,7,7,0,0,1,1,0.5,1.1,2.768,0.3885,2.1834,1.0,0.7,0.7,1,0,Claim
2,0,2,11,1,0,4,8,10,0,1,1,0,0.7,1.3,1.089,0.8835,2.6232,2.4495,0.3,0.1,0,0,No claim
1,1,0,5,0,1,0,4,2,0,0,1,0,0.2,1.2,0.333,0.6543,1.7828,3.6056,0.0,0.3,0,0,No claim
1,1,3,4,4,1,7,1,3,1,0,1,1,0.2,0.7,1.251,0.4487,3.1333,2.6458,0.2,0.8,0,0,No claim
4,0,5,1,2,1,7,6,5,0,1,0,0,0.6,0.2,3.572,0.9713,1.826,3.3166,0.7,0.7,1,1,No claim
2,0,5,9,8,1,4,0,12,1,0,0,1,0.1,1.6,3.628,0.6289,2.159,1.7321,0.2,0.9,1,1,No claim
4,1,4,9,0,0,0,0,11,1,1,1,0,0.1,1.4,2.471,0.6065,2.9888,2.4495,0.8,0.7,1,1,No claim
2,0,3,4,2,0,0,11,4,0,1,0,0,0.4,1.6,0.385,0.5642,2.3472,1.7321,0.8,0.6,0,0,Claim
2,1,0,4,2,1,2,0,13,0,0,0,1,0.8,0.5,0.557,0.3276,0.8548,2.6458,0.2,0.6,1,1,No claim
3,0,6,3,7,0,1,9,1,1,0,1,1,0.9,1.0,1.785,0.4277,0.9383,0.0,0.7,0.8,1,0,No claim
1,0,6,10,5,0,6,3,1,1,0,1,1,0.9,0.7,2.693,0.4648,1.7343,3.4641,0.5,0.3,1,0,No claim
1,1,0,-1,4,0,1,5,1,0,1,1,1,0.5,0.4,3.757,0.3929,3.2781,3.1623,0.3,0.8,1,1,No claim
1,1,6,7,0,0,3,1,10,1,1,0,1,0.9,1.4,0.898,1.0669,1.1962,2.2361,0.7,0.6,1,0,No claim
4,1,1,4,8,0,1,9,2,0,1,1,1,0.4,0.2,0.547,0.7064,1.1713,2.4495,0.7,0.1,0,1,No claim
1,1,0,2,0,0,3,7,3,1,1,1,0,0.5,0.0,1.075,0.2022,0.9014,1.7321,0.2,0.7,1,1,No claim
1,-1,0,0,1,1,3,10,6,1,1,0,0,0.6,1.5,2.173,0.4471,0.9322,0.0,0.0,0.6,1,1,No claim
4,1,3,6,1,1,0,10,1,0,1,1,1,0.1,0.4,0.149,0.4899,0.7282,3.4641,0.4,0.4,0,1,No claim
3,0,1,5,4,1,4,4,4,0,0,1,1,0.7,1.6,3.317,0.3942,3.3349,1.7321,0.4,0.7,0,0,No claim
1,1,3,0,8,0,7,4,13,0,1,0,1,0.5,1.1,3.065,1.1753,3.1489,1.7321,0.6,0.8,0,0,No claim
3,1,5,5,0,0,2,1,6,1,1,1,1,0.2,0.0,3.811,0.2079,1.7806,2.4495,0.3,0.5,0,0,No claim
1,1,3,0,5,0,7,11,6,1,1,0,1,0.2,1.3,2.617,0.6772,2.1643,3.3166,0.4,0.4,1,0,No claim
4,0,0,9,3,1,2,7,7,0,1,0,1,0.8,0.5,1.103,0.3961,2.5739,3.3166,0.0,0.6,1,0,No claim
2,0,3,6,3,0,6,3,13,0,0,1,1,0.1,0.1,0.845,0.7473,1.7501,1.0,0.4,0.4,0,1,No claim
4,1,4,8,5,1,0,9,7,1,1,0,0,0.7,1.4,1.649,1.2125,0.7138,3.1623,0.8,0.6,0,1,No claim
1,0,3,1,2,0,2,5,0,0,0,0,0,0.7,0.9,2.027,0.2256,3.0444,2.4495,0.1,0.2,1,0,No claim
3,1,1,9,3,0,1,4,8,0,1,0,0,0.0,1.5,0.468,0.9869,0.655,3.4641,0.8,0.3,0,1,No claim
3,0,0,4,5,0,3,7,0,0,0,0,0,0.6,0.8,1.793,0.3765,1.6189,3.3166,0.0,0.3,1,1,No claim
2,1,6,7,5,0,6,9,8,0,0,1,1,0.3,0.8,2.538,0.7308,1.1984,3.0,0.2,0.3,1,0,No claim
4,0,4,9,1,0,1,3,6,0,0,0,0,0.1,0.1,3.493,1.1808,2.1907,0.0,0.7,0.3,0,1,No claim
2,1,2,7,7,1,3,8,0,0,0,1,0,0.7,1.4,1.316,0.4546,2.032,3.1623,0.7,0.5,0,0,No claim
2,1,0,3,5,1,4,2,5,1,1,1,1,0.5,1.7,3.482,1.1413,3.2784,2.6458,0.1,0.9,0,1,No claim
2,0,3,1,4,1,1,5,0,1,1,0,0,0.1,0.4,2.834,0.309,1.9943,2.8284,0.1,0.4,1,1,No claim
2,1,1,7,3,0,7,4,9,0,0,0,0,0.0,1.2,0.191,0.261,3.3888,3.4641,0.8,0.5,1,0,No claim
2,1,0,2,5,1,6,3,2,1,0,1,0,0.6,1.0,2.575,1.077,0.5413,1.7321,0.8,0.0,0,1,No claim
4,0,0,1,3,1,6,3,5,0,1,0,0,0.5,0.6,0.235,1.1471,1.8368,3.4641,0.2,0.5,0,0,No claim
1,0,2,3,0,0,1,8,5,1,0,1,1,0.3,0.5,2.211,1.2716,3.4845,2.2361,0.7,0.3,1,0,No claim
1,1,1,8,4,1,7,3,0,1,0,0,1,0.4,0.8,0.953,0.2288,1.8609,2.6458,0.8,0.3,1,0,No claim
3,1,3,1,5,1,7,9,8,0,1,1,0,0.2,1.5,3.624,0.8548,0.5121,1.7321,0.8,0.6,1,1,No claim
1,0,1,2,0,0,4,2,9,0,0,1,0,0.3,1.0,0.637,0.6039,1.617,2.0,0.3,0.3,0,1,No claim
1,0,2,8,6,1,2,3,4,0,1,0,1,0.3,1.4,0.329,0.3338,3.3528,2.6458,0.8,0.4,0,1,No claim
1,1,4,10,6,1,0,4,0,1,1,0,1,0.6,0.5,0.161,0.8888,2.1473,2.8284,0.9,0.3,0,1,No claim
-1,1,0,6,7,0,3,8,11,1,1,0,0,0.3,1.7,2.277,0.5143,2.4385,2.2361,0.6,0.6,0,0,No claim
1,0,6,4,1,1,6,0,0,0,0,1,0,0.3,0.3,1.016,0.6171,3.197,2.6458,0.2,0.1,0,1,No claim
1,1,0,5,4,-1,4,7,8,1,1,1,0,0.7,1.7,3.602,0.2705,1.289,2.8284,0.8,0.2,1,0,No claim
4,1,1,7,5,1,1,8,4,0,1,0,1,0.6,0.3,2.441,0.7286,2.2651,3.4641,0.7,0.5,1,1,No claim
4,1,0,1,6,0,5,10,10,0,1,0,1,0.7,0.5,3.846,0.4641,2.7657,2.4495,0.5,0.4,0,0,No claim
1,0,2,7,6,0,7,3,8,0,1,1,1,0.2,1.1,0.667,1.126,2.2108,2.6458,0.4,0.6,1,0,No claim
4,0,6,9,5,1,5,4,0,0,0,1,0,0.0,0.8,3.725,1.263,2.6373,1.0,0.6,0.7,1,0,Claim
4,0,4,1,2,0,4,0,8,1,1,0,1,0.3,1.5,1.303,1.0449,3.1413,2.4495,0.8,0.7,0,0,Claim
3,1,4,4,6,0,7,8,0,0,1,1,1,0.0,1.8,2.817,0.2022,0.5843,3.1623,0.1,0.4,1,1,No claim
4,0,2,2,7,1,3,8,5,1,1,1,1,0.5,0.8,2.814,0.7109,1.2538,3.6056,0.1,0.6,0,0,No claim
2,0,6,10,4,0,7,9,4,1,0,0,1,0.4,0.0,2.142,0.3903,1.1665,3.4641,0.6,0.0,0,1,Claim
1,1,1,0,6,-1,1,1,13,0,1,1,1,0.7,0.8,1.026,0.3014,1.7406,2.4495,0.7,0.6,0,0,No claim
3,0,4,10,7,0,3,7,9,1,0,1,1,0.2,0.9,1.74,0.3586,1.6086,0.0,0.2,0.4,1,0,No claim
4,1,2,6,5,1,1,9,10,1,1,1,0,0.3,1.1,3.635,0.2824,2.5337,3.6056,0.1,0.6,1,0,No claim
3,1,1,4,3,0,0,2,0,0,1,0,0,0.4,1.4,1.264,0.7795,2.6603,1.7321,0.1,0.7,0,0,No claim
4,0,6,8,0,1,6,9,7,0,1,0,0,0.8,0.8,0.057,0.6237,2.8173,1.7321,0.8,0.5,0,1,No claim
3,1,4,2,8,0,0,6,9,1,1,0,0,0.1,1.0,3.654,1.1541,1.4634,2.0,0.9,0.9,1,1,No claim
